07:22:51.546	07:22:51.538	0	29287	94061	311.361775868851
07:22:53.583	07:22:53.579	29287	30577	2041	632.043116119549
07:22:55.621	07:22:55.619	30577	31871	2040	634.313725490196
07:22:57.661	07:22:57.659	31871	33175	2040	639.21568627451
07:22:59.705	07:22:59.702	33175	34486	2043	641.703377386197
07:23:01.742	07:23:01.739	34486	35780	2037	635.247913598429
07:23:03.781	07:23:03.779	35780	37089	2040	641.666666666667
07:23:05.822	07:23:05.819	37089	38399	2040	642.156862745098
07:23:07.862	07:23:07.859	38399	39706	2040	640.686274509804
07:23:09.905	07:23:09.902	39706	41012	2043	639.25599608419
07:23:11.942	07:23:11.939	41012	42320	2037	642.120765832106
07:23:13.982	07:23:13.979	42320	43633	2040	643.627450980392
07:23:16.022	07:23:16.019	43633	44946	2040	643.627450980392
07:23:18.062	07:23:18.059	44946	46261	2040	644.607843137255
07:23:20.105	07:23:20.102	46261	47561	2043	636.319138521782
07:23:22.141	07:23:22.139	47561	48859	2037	637.211585665194
07:23:24.182	07:23:24.179	48859	50156	2040	635.78431372549
07:23:26.221	07:23:26.219	50156	51461	2040	639.705882352941
07:23:28.262	07:23:28.259	51461	52761	2040	637.254901960784
07:23:30.324	07:23:30.322	52761	54073	2063	635.967038293747
07:23:32.364	07:23:32.359	54073	55375	2037	639.175257731959
07:23:34.402	07:23:34.399	55375	56684	2040	641.666666666667
07:23:36.441	07:23:36.439	56684	58002	2040	646.078431372549
07:23:38.482	07:23:38.479	58002	59304	2040	638.235294117647
07:23:40.525	07:23:40.522	59304	60617	2043	642.682329906999
07:23:42.562	07:23:42.559	60617	61929	2037	644.084437898871
07:23:44.601	07:23:44.599	61929	63244	2040	644.607843137255
07:23:46.642	07:23:46.639	63244	64558	2040	644.117647058824
07:23:48.681	07:23:48.679	64558	65870	2040	643.137254901961
07:23:50.735	07:23:50.732	65870	67201	2053	648.319532391622
07:23:52.772	07:23:52.769	67201	68520	2037	647.520864015709
07:23:54.812	07:23:54.809	68520	69842	2040	648.039215686274
07:23:56.852	07:23:56.849	69842	71145	2040	638.725490196078
07:23:58.891	07:23:58.889	71145	72451	2040	640.196078431372
07:24:00.936	07:24:00.932	72451	73752	2043	636.808614782183
07:24:02.971	07:24:02.969	73752	75059	2037	641.629847815415
07:24:05.011	07:24:05.009	75059	76364	2040	639.705882352941
07:24:07.051	07:24:07.049	76364	77663	2040	636.764705882353
07:24:09.092	07:24:09.089	77663	78975	2040	643.137254901961
07:24:11.164	07:24:11.162	78975	80311	2073	644.47660395562
07:24:13.202	07:24:13.199	80311	81627	2037	646.048109965636
07:24:15.242	07:24:15.239	81627	82928	2040	637.745098039216
07:24:17.282	07:24:17.279	82928	84252	2040	649.019607843137
07:24:19.324	07:24:19.319	84252	85568	2040	645.098039215686
07:24:21.376	07:24:21.374	85568	86890	2055	643.30900243309
07:24:23.416	07:24:23.414	86890	88212	2040	648.039215686274
07:24:25.457	07:24:25.454	88212	89521	2040	641.666666666667
07:24:27.497	07:24:27.494	89521	90851	2040	651.960784313726
07:24:29.537	07:24:29.534	90851	92175	2040	649.019607843137
07:24:31.580	07:24:31.577	92175	93499	2043	648.066568771414
07:24:33.617	07:24:33.614	93499	94797	2037	637.211585665194
07:24:35.656	07:24:35.654	94797	96104	2040	640.686274509804
07:24:37.696	07:24:37.694	96104	97406	2040	638.235294117647
07:24:39.737	07:24:39.734	97406	98719	2040	643.627450980392
07:24:41.839	07:24:41.835	98719	100064	2101	640.17134697763
07:24:43.877	07:24:43.874	100064	101367	2039	639.038744482589
07:24:45.917	07:24:45.914	101367	102686	2040	646.56862745098
07:24:47.956	07:24:47.954	102686	103994	2040	641.176470588235
07:24:49.996	07:24:49.994	103994	105313	2040	646.56862745098
07:24:52.060	07:24:52.057	105313	106637	2063	641.783809985458
07:24:54.096	07:24:54.094	106637	107953	2037	646.048109965636
07:24:56.137	07:24:56.134	107953	109271	2040	646.078431372549
07:24:58.176	07:24:58.174	109271	110591	2040	647.058823529412
07:25:00.217	07:25:00.214	110591	111916	2040	649.509803921569
07:25:02.261	07:25:02.257	111916	113231	2043	643.661282427802
07:25:04.296	07:25:04.294	113231	114560	2037	652.430044182621
07:25:06.337	07:25:06.334	114560	115882	2040	648.039215686274
07:25:08.376	07:25:08.374	115882	117204	2040	648.039215686274
07:25:10.417	07:25:10.414	117204	118505	2040	637.745098039216
07:25:12.480	07:25:12.477	118505	119827	2063	640.81434803684
07:25:14.517	07:25:14.514	119827	121134	2037	641.629847815415
07:25:16.556	07:25:16.554	121134	122445	2040	642.647058823529
07:25:18.597	07:25:18.594	122445	123752	2040	640.686274509804
07:25:20.636	07:25:20.634	123752	125059	2040	640.686274509804
07:25:22.680	07:25:22.677	125059	126382	2043	647.577092511013
07:25:24.716	07:25:24.714	126382	127690	2037	642.120765832106
07:25:26.756	07:25:26.754	127690	129004	2040	644.117647058824
07:25:28.796	07:25:28.794	129004	130316	2040	643.137254901961
07:25:30.837	07:25:30.834	130316	131634	2040	646.078431372549
07:25:32.880	07:25:32.877	131634	132961	2043	649.534997552619
07:25:34.918	07:25:34.914	132961	134277	2037	646.048109965636
07:25:36.956	07:25:36.954	134277	135604	2040	650.490196078431
07:25:38.997	07:25:38.994	135604	136924	2040	647.058823529412
07:25:41.038	07:25:41.034	136924	138253	2040	651.470588235294
07:25:43.080	07:25:43.077	138253	139580	2043	649.534997552619
07:25:45.117	07:25:45.114	139580	140894	2037	645.066273932253
07:25:47.157	07:25:47.154	140894	142197	2040	638.725490196078
07:25:49.197	07:25:49.194	142197	143509	2040	643.137254901961
07:25:51.237	07:25:51.234	143509	144821	2040	643.137254901961
07:25:53.291	07:25:53.289	144821	146146	2055	644.768856447689
07:25:55.332	07:25:55.329	146146	147457	2040	642.647058823529
07:25:57.373	07:25:57.369	147457	148767	2040	642.156862745098
07:25:59.411	07:25:59.409	148767	150087	2040	647.058823529412
07:26:01.452	07:26:01.449	150087	151401	2040	644.117647058824
07:26:03.497	07:26:03.493	151401	152715	2044	642.857142857143
07:26:05.532	07:26:05.529	152715	154028	2036	644.891944990177
07:26:07.572	07:26:07.569	154028	155348	2040	647.058823529412
07:26:09.612	07:26:09.609	155348	156675	2040	650.490196078431
07:26:11.652	07:26:11.649	156675	157998	2040	648.529411764706
07:26:13.725	07:26:13.722	157998	159343	2073	648.818137964303
07:26:15.763	07:26:15.759	159343	160665	2037	648.993618065783
07:26:17.801	07:26:17.799	160665	161990	2040	649.509803921569
07:26:19.842	07:26:19.839	161990	163306	2040	645.098039215686
07:26:21.882	07:26:21.879	163306	164617	2040	642.647058823529
07:26:23.925	07:26:23.922	164617	165923	2043	639.25599608419
07:26:25.962	07:26:25.959	165923	167224	2037	638.684339715268
07:26:28.001	07:26:27.999	167224	168539	2040	644.607843137255
07:26:30.041	07:26:30.039	168539	169849	2040	642.156862745098
07:26:32.082	07:26:32.079	169849	171157	2040	641.176470588235
07:26:34.124	07:26:34.122	171157	172469	2043	642.192853646598
07:26:36.163	07:26:36.159	172469	173783	2037	645.066273932253
07:26:38.201	07:26:38.199	173783	175093	2040	642.156862745098
07:26:40.242	07:26:40.239	175093	176405	2040	643.137254901961
07:26:42.281	07:26:42.279	176405	177724	2040	646.56862745098
07:26:44.325	07:26:44.322	177724	179048	2043	648.066568771414
07:26:46.361	07:26:46.359	179048	180376	2037	651.93912616593
07:26:48.401	07:26:48.399	180376	181697	2040	647.549019607843
07:26:50.443	07:26:50.439	181697	183022	2040	649.509803921569
