07:35:28.969	9, 195.049,-552.885, 174.340
07:35:33.054	4, 740.093,-549.130, -22.870
07:35:33.054	4, 581.440,-560.499, 11.458
07:35:33.054	9, 228.356,-551.136, -159.253
07:35:37.140	4, 717.784,-535.407, 2.319
07:35:37.140	4, 525.121,-504.442, -17.995
07:35:37.140	9, 204.971,-538.275, 173.724
07:35:39.169	4, 590.049,-586.226, 8.243
07:35:41.207	4, 727.931,-552.766, 10.205
07:35:41.207	9, 216.970,-525.842, -172.423
07:35:43.266	4, 733.348,-590.640, -9.268
07:35:43.266	4, 561.898,-595.930, 6.816
07:35:45.293	9, 196.199,-543.567, -175.386
07:35:47.324	4, 729.895,-566.457, 8.535
07:35:49.374	4, 532.045,-515.818, 3.380
07:35:49.374	9, 195.137,-559.758, -166.033
07:35:51.418	4, 565.057,-553.382, 8.539
07:35:51.418	4, 730.679,-545.852, 10.254
07:35:53.455	4, 560.835,-602.956, 0.001
07:35:55.503	4, 722.341,-506.056, 17.929
07:35:55.503	9, 200.460,-481.282, 172.146
07:35:57.540	4, 569.276,-554.645, 19.563
07:35:57.540	4, 728.060,-540.883, -4.118
07:35:57.540	9, 217.665,-561.540, -177.210
07:35:59.588	4, 712.608,-576.713, -8.892
07:36:01.617	4, 529.410,-497.257, -12.075
07:36:03.661	4, 555.520,-558.666, 12.093
07:36:03.661	4, 724.173,-541.137, 6.029
07:36:03.661	9, 200.493,-490.627, 179.901
07:36:05.695	4, 725.251,-599.514, 7.095
07:36:07.733	4, 539.089,-527.421, 11.494
07:36:07.733	9, 271.361,-476.907, 159.126
07:36:09.781	4, 558.116,-553.452, 11.686
07:36:09.781	4, 730.779,-547.998, 8.850
07:36:11.823	4, 706.711,-575.692, -0.075
07:36:11.823	9, 200.678,-503.863, 175.491
07:36:13.868	4, 715.403,-607.347, -6.904
07:36:13.868	4, 541.686,-517.152, -2.540
07:36:15.905	4, 528.859,-545.087, 16.389
07:36:15.906	9, 246.814,-486.005, -179.147
07:36:17.950	4, 558.666,-568.581, -4.271
07:36:17.950	4, 721.592,-559.386, -11.489
07:36:19.993	9, 215.261,-481.265, 165.688
07:36:22.070	4, 710.695,-511.483, -7.494
07:36:22.070	4, 529.522,-532.504, 5.227
07:36:22.070	9, 212.868,-547.920, -172.613
07:36:24.105	4, 730.422,-553.317, -4.501
07:36:24.105	4, 567.570,-564.525, -0.503
07:36:26.164	4, 545.212,-574.106, -5.137
07:36:26.164	4, 718.431,-568.661, -12.432
07:36:26.164	9, 215.194,-550.652, 171.639
07:36:30.238	4, 728.978,-527.353, 0.728
07:36:30.238	4, 546.562,-540.134, -1.067
07:36:30.238	9, 217.839,-553.625, -170.472
07:36:34.318	4, 710.940,-615.059, -3.853
07:36:34.318	4, 710.512,-516.096, 2.153
07:36:34.318	4, 544.964,-525.079, 9.060
07:36:36.362	4, 558.687,-547.517, -15.492
07:36:36.362	9, 195.297,-486.506, 175.274
07:36:38.395	4, 539.030,-584.228, -4.037
07:36:38.395	4, 728.969,-560.964, -2.976
07:36:40.451	9, 229.162,-525.021, 173.683
07:36:44.509	4, 708.675,-546.586, -21.754
07:36:44.509	9, 212.109,-498.689, 174.672
07:36:46.536	4, 608.242,-551.985, 5.280
07:36:48.588	4, 662.143,-590.537, -18.806
07:36:48.588	9, 218.111,-514.636, -168.077
07:36:52.668	4, 576.848,-536.798, -7.501
07:36:52.668	9, 218.216,-522.323, 174.136
07:36:54.708	4, 667.774,-564.714, 2.363
07:36:56.746	9, 240.403,-490.786, -175.410
07:36:58.775	4, 711.052,-528.514, 6.407
07:37:00.819	4, 594.678,-571.724, 4.682
07:37:00.819	9, 219.549,-491.457, 171.619
07:37:04.934	4, 702.227,-501.316, 6.572
07:37:04.934	9, 236.724,-506.995, -176.497
07:37:09.009	4, 544.093,-560.418, 11.646
07:37:09.009	4, 699.959,-507.113, 7.760
07:37:09.009	9, 184.339,-515.768, -176.764
07:37:11.055	4, 663.425,-562.354, 1.565
07:37:13.091	4, 628.497,-576.867, -2.067
07:37:13.091	9, 195.597,-536.586, -167.580
07:37:17.178	4, 612.797,-519.690, -2.533
07:37:17.179	9, 207.712,-541.294, 170.908
07:37:19.209	4, 625.577,-555.492, 13.893
07:37:21.246	9, 227.828,-543.930, 167.573
07:37:23.310	4, 579.395,-559.786, 4.911
07:37:25.342	4, 572.968,-606.033, 10.985
07:37:25.342	4, 712.613,-544.583, 6.283
07:37:27.388	4, 706.908,-570.354, -7.583
07:37:27.388	9, 201.250,-461.368, 178.842
07:37:31.476	4, 730.097,-572.067, 10.375
07:37:31.476	4, 581.451,-548.465, 21.988
07:37:31.476	9, 197.117,-492.522, -172.657
07:37:35.586	4, 646.953,-556.091, -9.635
07:37:35.586	9, 191.015,-484.166, -172.582
07:37:37.613	4, 636.035,-592.544, 6.544
07:37:39.651	9, 208.129,-493.502, 176.525
07:37:41.698	4, 700.452,-574.685, -10.452
07:37:41.698	4, 534.990,-571.593, 12.487
07:37:43.739	9, 197.674,-484.534, -178.572
07:37:45.782	4, 740.226,-566.602, 29.405
07:37:47.828	4, 541.840,-608.673, -5.688
07:37:47.828	4, 557.586,-504.888, 2.824
07:37:47.828	9, 209.963,-506.069, -172.991
07:37:49.867	4, 727.753,-516.507, -14.405
07:37:51.921	4, 559.699,-568.345, -15.585
07:37:51.921	4, 716.886,-556.943, 3.572
07:37:51.921	9, 186.700,-490.161, 169.243
07:37:56.025	4, 556.558,-557.458, 11.291
07:37:56.025	4, 727.358,-517.058, -16.003
07:37:56.025	9, 220.598,-496.417, 179.732
07:37:58.037	4, 733.034,-585.216, -1.619
07:38:00.079	4, 556.567,-532.948, 18.948
07:38:00.079	9, 194.245,-497.224, 175.564
07:38:02.147	4, 625.718,-546.001, 1.799
07:38:04.188	4, 725.635,-547.288, -3.324
07:38:04.188	9, 210.339,-516.078, -173.799
07:38:06.216	4, 728.571,-578.325, 1.360
07:38:08.267	4, 562.896,-504.406, 6.914
07:38:08.267	9, 198.425,-491.366, 173.440
07:38:10.295	4, 529.520,-568.960, 17.866
07:38:10.295	4, 710.100,-569.634, 10.912
07:38:12.339	4, 736.081,-598.901, -19.933
07:38:14.386	4, 706.423,-616.244, -7.983
07:38:14.386	4, 576.727,-532.110, 17.239
07:38:14.386	9, 249.119,-473.967, 159.827
07:38:16.435	4, 532.240,-571.909, -1.535
07:38:16.435	9, 179.434,-487.456, -177.391
07:38:20.524	4, 581.161,-572.460, 14.543
07:38:20.524	4, 733.933,-511.153, 21.408
07:38:20.524	9, 200.858,-487.563, -166.601
07:38:22.557	4, 732.336,-552.391, -14.499
07:38:24.602	4, 567.441,-528.160, 4.186
07:38:24.602	9, 181.290,-487.836, 177.906
07:38:26.642	4, 552.802,-569.624, 8.974
07:38:26.642	4, 718.269,-545.092, -0.935
07:38:28.685	4, 515.880,-608.466, -15.111
07:38:28.685	9, 178.697,-512.708, -174.097
07:38:30.723	4, 732.789,-524.501, 25.381
07:38:32.767	4, 547.849,-552.139, 2.006
07:38:32.767	4, 727.201,-558.303, 2.314
07:38:32.768	9, 212.738,-500.288, 165.741
07:38:34.839	4, 722.068,-582.043, -8.554
07:38:34.839	4, 549.472,-606.307, -23.660
07:38:36.897	4, 547.638,-622.149, -18.367
07:38:36.897	9, 212.088,-512.572, -171.686
07:38:38.918	4, 722.893,-550.985, 4.943
07:38:40.975	4, 718.651,-564.136, 0.796
07:38:40.975	4, 509.765,-577.910, 2.134
07:38:40.975	9, 206.414,-503.818, 161.112
07:38:45.063	4, 541.464,-523.352, -6.693
07:38:45.063	4, 696.518,-502.220, -21.697
07:38:45.063	9, 244.542,-497.108, 173.511
07:38:47.089	4, 698.308,-539.322, -0.290
07:38:47.090	4, 531.484,-558.418, -20.863
07:38:49.153	4, 719.042,-573.795, -6.059
07:38:49.153	4, 545.271,-584.999, -0.011
07:38:49.153	9, 212.467,-494.713, 163.267
07:38:51.186	4, 553.828,-605.402, -24.260
07:38:53.221	4, 718.856,-524.085, 3.703
07:38:53.221	9, 226.759,-489.608, 167.184
07:38:55.290	4, 720.060,-592.446, 7.105
07:38:57.329	4, 559.297,-515.717, -8.592
07:38:57.329	9, 202.157,-482.144, 173.915
07:38:59.378	4, 713.742,-538.413, -3.154
07:38:59.378	4, 528.397,-547.434, 1.401
07:38:59.378	9, 244.068,-551.604, -178.403
07:39:01.411	4, 564.044,-583.305, -5.054
07:39:01.411	4, 726.033,-570.601, -4.819
07:39:05.504	4, 727.005,-545.087, 19.175
07:39:05.504	4, 561.552,-545.640, 15.254
07:39:05.504	9, 190.266,-470.733, 166.494
07:39:07.533	4, 737.140,-589.852, 9.282
07:39:07.533	4, 575.771,-583.819, 10.563
07:39:07.533	9, 245.141,-556.932, 177.813
07:39:11.621	4, 553.211,-565.465, 7.079
07:39:11.621	4, 722.060,-547.968, 20.041
07:39:11.621	9, 194.979,-548.506, 172.096
07:39:15.727	4, 580.638,-564.643, 8.453
07:39:15.727	4, 754.221,-576.556, 34.584
07:39:15.727	9, 246.582,-558.572, 179.218
07:39:19.784	9, 195.615,-549.772, 172.242
07:39:21.818	9, 740.636,-586.608, -9.932
07:39:23.855	9, 240.847,-547.719, -179.457
07:39:25.940	9, 704.803,-526.389, -14.376
07:39:27.971	9, 199.523,-519.472, -179.104
07:39:27.971	9, 725.284,-568.022, 7.422
07:39:30.017	9, 731.984,-582.417, -9.904
07:39:32.049	9, 211.874,-539.208, -173.601
07:39:34.098	9, 711.551,-525.644, 3.050
07:39:36.150	9, 208.409,-544.321, 173.235
07:39:36.150	9, 738.783,-552.095, 8.368
07:39:38.190	9, 732.027,-572.408, -1.329
07:39:40.219	9, 184.844,-541.584, -169.222
07:39:44.304	9, 218.459,-539.536, 159.568
07:39:44.304	9, 730.756,-567.270, 8.449
07:39:48.376	9, 237.964,-540.897, 177.482
07:39:50.418	4, 663.629,-531.917, 15.577
07:39:52.454	9, 214.559,-550.579, -179.335
07:39:54.515	4, 690.066,-509.342, 0.960
07:39:54.515	4, 547.369,-575.452, -6.568
07:39:56.542	9, 221.891,-549.429, 178.690
07:39:58.588	4, 545.921,-533.011, 7.105
07:39:58.588	4, 719.720,-512.427, -1.343
07:40:00.641	4, 529.395,-566.058, -22.445
07:40:00.641	4, 719.739,-564.174, 0.478
07:40:00.641	9, 227.061,-537.875, 175.600
07:40:04.717	4, 538.559,-546.414, -7.190
07:40:04.717	4, 699.818,-525.092, -4.898
07:40:06.774	4, 541.703,-571.611, 8.355
07:40:06.774	4, 710.921,-554.526, -11.417
07:40:06.774	9, 233.021,-512.444, 176.281
07:40:10.851	4, 542.681,-537.414, -0.648
07:40:10.851	4, 730.719,-512.067, 3.325
07:40:10.851	9, 186.465,-516.082, 175.174
07:40:12.888	4, 536.718,-565.183, 12.136
07:40:12.888	4, 725.163,-553.670, 1.206
07:40:14.941	4, 713.031,-583.170, -7.565
07:40:14.941	9, 216.424,-501.827, -175.191
07:40:16.984	4, 547.692,-514.287, -5.415
07:40:19.032	4, 716.685,-526.377, -6.189
07:40:19.032	4, 542.186,-558.860, 4.309
07:40:19.032	9, 180.953,-505.690, -173.481
07:40:21.087	4, 548.594,-575.684, -4.010
07:40:21.087	9, 202.707,-558.551, -171.072
07:40:25.145	4, 555.529,-526.057, 7.740
07:40:25.145	4, 714.919,-523.259, 5.121
07:40:27.191	4, 521.831,-592.152, -7.484
07:40:27.191	4, 739.501,-578.111, 17.178
07:40:27.191	9, 194.438,-503.327, -175.278
07:40:29.234	9, 219.935,-547.933, 169.354
07:40:31.289	4, 521.583,-543.484, -10.910
07:40:31.289	4, 710.085,-534.703, 1.623
07:40:33.328	4, 564.393,-593.508, 7.465
07:40:33.328	4, 721.536,-572.677, 11.516
07:40:33.328	9, 185.922,-535.748, -176.298
07:40:37.462	4, 558.791,-563.037, 8.805
07:40:37.462	4, 726.049,-547.278, 12.910
07:40:37.462	9, 185.727,-547.527, 175.172
07:40:39.503	4, 709.553,-578.633, -2.454
07:40:41.536	4, 532.359,-498.819, -6.135
07:40:41.536	9, 180.272,-471.803, 175.102
07:40:43.588	4, 555.037,-544.885, 6.564
07:40:43.588	4, 722.919,-526.851, 2.085
07:40:45.616	4, 727.691,-580.500, 9.470
07:40:45.616	9, 162.824,-486.672, -173.973
07:40:47.671	4, 557.624,-544.688, -10.860
07:40:47.671	9, 197.332,-515.071, -179.886
07:40:49.719	4, 567.374,-574.179, -7.451
07:40:49.719	4, 740.963,-523.831, 13.609
07:40:51.748	4, 723.910,-547.399, 2.198
07:40:51.748	9, 190.824,-473.511, 164.842
07:40:53.790	4, 581.242,-576.277, 18.068
07:40:53.790	4, 735.349,-616.572, -11.316
07:40:53.790	9, 180.854,-483.430, 171.143
07:40:55.836	9, 231.112,-499.889, 179.416
07:40:57.899	4, 715.882,-560.074, 5.849
07:40:57.899	4, 542.993,-541.198, -13.142
07:40:57.899	9, 204.100,-518.991, 164.651
07:40:59.946	9, 195.614,-532.198, 173.460
07:41:01.982	4, 575.093,-504.916, -3.806
07:41:01.982	4, 734.367,-505.206, 5.150
07:41:04.017	4, 718.205,-536.840, -8.638
07:41:04.017	4, 544.875,-570.633, -1.749
07:41:04.017	9, 211.834,-460.878, -179.533
07:41:06.062	4, 546.809,-593.430, 10.901
07:41:06.062	9, 185.521,-493.774, 176.669
07:41:08.102	4, 716.266,-612.925, -0.675
07:41:08.102	9, 217.754,-509.492, 174.766
07:41:10.146	4, 535.749,-522.474, 10.853
07:41:10.146	9, 202.867,-523.463, -177.004
07:41:12.196	4, 554.133,-579.087, 0.044
07:41:12.196	4, 695.321,-316.861, -1.458
07:41:12.196	4, 725.027,-569.618, 2.971
07:41:12.196	9, 214.493,-540.228, 164.794
07:41:16.267	4, 552.012,-518.417, 23.752
07:41:16.267	4, 716.593,-528.392, 7.008
07:41:16.267	9, 210.120,-472.631, -175.214
07:41:18.315	4, 556.114,-577.137, 11.406
07:41:18.315	4, 720.307,-548.283, -7.295
07:41:18.315	9, 186.120,-491.425, 179.452
07:41:20.348	9, 219.802,-509.208, 174.295
07:41:22.396	4, 732.114,-494.905, -15.695
07:41:22.396	4, 569.531,-543.363, 7.711
07:41:22.396	9, 194.652,-523.464, 176.559
07:41:24.431	4, 542.244,-561.114, 1.533
07:41:24.431	4, 704.938,-550.891, -1.423
07:41:24.431	9, 192.855,-537.136, -175.067
07:41:26.470	4, 550.440,-577.568, -3.924
07:41:26.470	4, 720.501,-568.584, -7.309
07:41:26.470	9, 236.708,-548.294, 176.136
07:41:30.547	4, 554.809,-530.633, -13.178
07:41:30.547	4, 731.584,-544.280, -19.803
07:41:30.547	9, 249.013,-477.594, 173.103
07:41:32.591	4, 613.545,-570.079, 14.105
07:41:32.591	9, 195.973,-482.601, -175.851
07:41:34.628	4, 544.135,-592.831, 15.238
07:41:34.628	4, 719.754,-579.371, -5.621
07:41:34.628	9, 211.450,-495.761, 170.729
07:41:36.675	9, 195.069,-506.987, -176.081
07:41:38.727	4, 582.069,-564.008, 2.469
07:41:38.727	4, 734.914,-602.141, 7.919
07:41:38.727	9, 172.079,-519.985, 173.300
07:41:40.752	9, 189.559,-530.206, 168.680
07:41:42.784	9, 191.727,-539.751, 173.412
07:41:44.831	4, 565.230,-522.585, 34.205
07:41:44.831	4, 720.362,-554.244, 25.185
07:41:44.831	9, 202.588,-549.197, -179.390
07:41:46.859	4, 561.994,-571.121, 4.647
07:41:46.859	4, 722.531,-580.662, 6.834
07:41:48.910	4, 566.013,-610.061, 0.049
07:41:48.910	9, 217.119,-469.343, 174.711
07:41:50.947	4, 722.955,-551.821, 8.947
07:41:50.947	9, 226.116,-478.729, -178.312
07:41:52.987	9, 224.429,-488.449, -169.445
07:41:55.031	9, 233.869,-499.048, 168.180
07:41:57.090	4, 705.753,-560.648, -4.090
07:41:57.090	4, 530.434,-521.069, -1.247
07:41:57.090	9, 214.611,-508.963, 176.256
07:41:59.146	4, 716.207,-591.169, -1.808
07:41:59.146	9, 194.231,-517.987, -171.612
07:42:01.184	4, 535.224,-523.872, -0.008
07:42:01.184	9, 234.452,-529.150, 159.661
07:42:03.217	4, 577.534,-564.999, 9.961
07:42:03.217	9, 193.889,-537.858, 169.391
07:42:05.266	4, 736.788,-508.597, 25.184
07:42:05.266	9, 211.017,-557.386, -168.524
07:42:07.307	4, 509.980,-527.301, -8.980
07:42:07.307	4, 696.134,-531.173, -16.913
07:42:09.355	4, 530.595,-583.410, 5.913
07:42:09.355	4, 701.847,-563.275, 9.531
07:42:09.355	9, 223.968,-486.798, 160.121
07:42:11.388	9, 171.655,-497.997, 166.971
07:42:13.437	4, 539.849,-573.309, 6.189
07:42:13.437	4, 715.089,-520.675, 13.206
07:42:13.437	9, 190.728,-518.083, -174.913
07:42:15.483	4, 721.117,-543.892, 12.604
07:42:15.483	9, 213.700,-540.400, 173.135
07:42:17.522	4, 544.686,-536.194, 6.568
07:42:17.522	4, 707.376,-570.931, 2.143
07:42:17.522	9, 205.543,-551.466, -176.561
07:42:19.576	4, 559.034,-582.226, 4.085
07:42:19.576	9, 193.335,-561.479, -171.007
07:42:21.606	4, 716.729,-532.210, 0.041
07:42:23.660	4, 581.679,-568.529, 17.076
07:42:23.660	9, 199.121,-484.346, 171.228
07:42:25.681	9, 190.082,-495.560, 175.959
07:42:27.725	4, 721.146,-615.149, -9.334
07:42:27.725	4, 544.497,-525.750, -5.354
07:42:27.725	4, 730.040,-505.140, 1.445
07:42:27.725	9, 193.873,-508.144, 173.910
07:42:29.785	4, 555.653,-563.853, 16.701
07:42:29.785	9, 229.509,-515.901, 169.362
07:42:31.813	4, 536.801,-584.478, -2.293
07:42:31.813	9, 220.436,-524.252, -173.710
07:42:33.848	4, 720.729,-535.605, 28.063
07:42:33.848	9, 205.704,-532.617, 177.595
07:42:35.894	4, 731.642,-615.687, -25.469
07:42:35.894	4, 596.085,-534.508, 37.624
07:42:37.933	4, 576.486,-551.372, 13.370
07:42:37.933	9, 180.000,-462.490, 166.686
07:42:39.990	4, 696.529,-558.696, 9.149
07:42:39.990	4, 511.883,-577.883, 0.609
07:42:39.990	9, 180.192,-471.939, -175.585
07:42:42.020	9, 200.531,-483.799, -175.697
07:42:44.071	4, 520.022,-518.481, -0.293
07:42:44.071	4, 697.070,-507.660, -3.777
07:42:44.071	9, 235.864,-496.406, 173.048
07:42:46.111	4, 532.749,-566.904, -3.840
07:42:46.111	4, 709.576,-539.285, 4.854
07:42:46.111	9, 196.325,-506.860, -170.920
07:42:48.135	4, 711.234,-566.121, 9.189
07:42:48.135	9, 208.818,-537.276, 176.513
07:42:50.181	4, 536.131,-533.720, 14.568
07:42:52.227	4, 722.920,-531.925, 5.314
07:42:52.227	4, 536.658,-567.725, 1.151
07:42:52.227	9, 206.995,-504.539, 168.758
07:42:54.262	4, 735.411,-575.601, -27.632
07:42:54.262	4, 570.065,-599.714, 18.708
07:42:54.262	9, 190.998,-513.913, 170.559
07:42:56.308	9, 216.567,-528.073, 177.736
07:42:58.347	4, 710.378,-550.483, 3.570
07:42:58.347	4, 518.000,-549.009, -3.470
07:43:00.387	4, 537.363,-576.997, -0.233
07:43:00.387	4, 721.828,-562.418, -5.000
07:43:00.387	9, 199.217,-465.328, -178.219
07:43:02.431	4, 715.433,-610.519, 4.335
07:43:02.431	9, 199.862,-481.407, 176.747
07:43:04.474	4, 543.166,-546.588, -6.587
07:43:04.474	9, 182.994,-495.087, -171.752
07:43:06.522	4, 563.196,-584.865, 10.242
07:43:06.522	9, 199.388,-510.244, 170.507
07:43:08.560	4, 545.323,-602.754, -1.643
07:43:08.560	9, 185.815,-531.460, -168.284
07:43:10.598	4, 706.274,-530.632, -8.669
07:43:10.598	9, 214.245,-548.822, 171.722
07:43:12.649	4, 731.318,-571.588, 1.695
07:43:12.649	4, 528.342,-548.768, -11.124
07:43:14.676	9, 205.589,-497.548, 171.322
07:43:16.720	4, 519.542,-552.390, -8.877
07:43:16.720	4, 717.233,-573.918, 9.885
07:43:16.720	9, 193.637,-520.477, 166.018
07:43:18.760	9, 210.656,-536.132, 173.302
07:43:20.810	4, 718.710,-540.452, 3.776
07:43:20.810	4, 531.611,-522.875, -7.787
07:43:22.851	9, 201.653,-473.288, 179.413
07:43:24.881	4, 717.549,-538.133, -6.973
07:43:24.881	4, 556.000,-497.967, 9.220
07:43:24.881	9, 189.294,-490.645, 175.424
07:43:26.924	9, 223.624,-500.157, 163.407
07:43:28.968	4, 713.959,-528.701, 26.509
07:43:28.968	4, 523.486,-497.067, 8.399
07:43:28.968	9, 200.452,-507.478, 179.350
07:43:31.022	4, 549.117,-593.146, 4.885
07:43:31.022	4, 722.412,-580.624, 0.837
07:43:31.022	9, 205.328,-520.700, 168.415
07:43:33.059	9, 203.770,-529.246, -174.862
07:43:35.102	4, 503.048,-555.202, -22.254
07:43:35.102	4, 707.381,-536.450, -2.641
07:43:35.102	9, 191.372,-540.495, 170.819
07:43:37.144	4, 707.026,-577.737, 6.089
07:43:37.144	4, 539.377,-593.334, 30.594
07:43:37.144	9, 185.969,-555.854, 175.444
07:43:39.176	4, 525.756,-611.708, -1.345
07:43:41.243	4, 730.093,-536.963, 9.576
07:43:41.243	9, 211.448,-527.522, -173.853
07:43:43.264	4, 674.469,-545.578, -20.843
07:43:43.264	9, 220.057,-539.674, -166.481
07:43:45.304	4, 474.160,-498.950, 2.794
07:43:45.304	9, 203.063,-547.067, -175.316
07:43:47.344	4, 626.145,-602.242, 74.246
07:43:47.344	4, 534.085,-521.726, 12.381
07:43:47.344	4, 710.750,-545.050, 7.576
07:43:49.383	4, 697.827,-600.435, -52.782
07:43:49.383	9, 229.881,-498.540, 179.856
07:43:51.463	4, 654.109,-597.443, 70.198
07:43:51.463	9, 195.802,-510.866, -175.768
07:43:55.524	4, 666.026,-549.557, -41.969
07:43:55.524	4, 608.171,-524.354, 87.323
07:43:55.524	9, 190.794,-468.770, -179.052
07:43:59.600	4, 721.490,-545.698, -89.193
07:43:59.600	4, 612.163,-597.330, 86.723
07:43:59.600	4, 613.965,-521.074, 70.672
07:43:59.600	9, 192.902,-460.310, 165.651
07:44:01.671	4, 708.535,-575.188, -93.849
07:44:01.671	9, 204.621,-481.082, -173.587
07:44:03.709	4, 640.571,-532.529, 115.917
07:44:03.709	9, 246.010,-503.303, 177.441
07:44:05.737	4, 788.994,-510.293, 90.341
07:44:05.737	9, 204.225,-514.795, 174.963
07:44:07.785	4, 656.258,-583.491, -56.606
07:44:07.785	4, 639.260,-555.500, 54.195
07:44:09.825	4, 556.774,-611.067, -42.472
07:44:09.825	9, 187.153,-509.305, 171.273
07:44:11.883	4, 707.007,-595.035, -5.497
07:44:11.883	9, 192.059,-544.527, -178.164
07:44:13.910	4, 637.919,-515.987, 70.987
07:44:15.951	4, 706.922,-567.311, -17.627
07:44:15.951	4, 633.109,-569.774, 64.251
07:44:15.951	9, 239.705,-519.029, 156.418
07:44:17.985	4, 653.406,-533.658, 105.367
07:44:20.046	4, 716.030,-519.401, -90.205
07:44:20.046	9, 189.486,-467.510, 169.236
07:44:22.070	4, 644.008,-492.655, 146.600
07:44:22.070	4, 689.166,-585.925, -13.600
07:44:22.070	9, 206.743,-525.845, 166.494
07:44:24.120	4, 557.189,-573.630, -127.800
07:44:26.159	4, 778.054,-517.808, 97.284
07:44:26.159	9, 189.734,-466.524, 171.358
07:44:28.197	4, 603.854,-523.452, -135.257
07:44:28.197	9, 186.327,-519.462, -166.649
07:44:30.233	4, 743.878,-535.864, -88.177
07:44:30.233	9, 182.999,-530.180, -177.841
07:44:32.280	4, 682.550,-581.639, -20.976
07:44:32.280	4, 525.397,-536.434, 8.424
07:44:32.280	9, 215.551,-543.725, 173.279
07:44:34.328	4, 610.893,-587.277, 65.536
07:44:36.366	4, 792.604,-518.822, 54.715
07:44:36.366	4, 652.249,-576.175, 118.935
07:44:36.366	9, 210.867,-466.577, 176.226
07:44:38.399	4, 728.332,-529.061, -131.801
07:44:38.399	9, 190.205,-474.623, 171.712
07:44:40.456	4, 605.074,-553.536, 91.882
07:44:40.456	9, 159.461,-485.401, 167.271
07:44:42.487	4, 679.061,-528.174, -44.133
07:44:42.487	4, 620.162,-579.554, 113.643
07:44:42.487	9, 233.329,-501.527, 170.247
07:44:44.538	9, 186.002,-539.309, 171.329
07:44:46.575	4, 775.183,-444.319, 111.310
07:44:46.575	4, 736.866,-550.608, -73.180
07:44:46.575	4, 576.499,-518.752, -51.549
07:44:46.575	9, 179.954,-550.757, 178.168
07:44:48.608	4, 572.721,-548.409, -96.965
07:44:50.648	4, 678.677,-545.940, -36.347
07:44:50.648	4, 640.688,-562.226, 53.812
07:44:50.648	9, 179.450,-470.496, -172.919
07:44:52.736	4, 575.808,-579.611, -98.797
07:44:52.736	4, 706.128,-565.841, -71.599
07:44:52.736	9, 210.166,-483.946, 175.676
07:44:54.784	9, 191.328,-493.754, 170.182
07:44:56.811	4, 637.913,-596.974, 58.677
07:44:56.811	4, 775.495,-534.842, 33.870
07:44:56.811	9, 205.236,-502.488, -172.296
07:44:58.850	4, 656.817,-592.631, -44.395
07:44:58.850	9, 175.849,-515.762, -177.858
07:45:00.894	4, 646.802,-589.677, 74.204
07:45:02.932	4, 706.645,-569.068, -85.709
07:45:02.932	9, 194.428,-463.404, 178.879
07:45:04.971	4, 661.319,-597.293, 84.825
07:45:04.971	9, 199.439,-532.234, -171.890
07:45:07.000	4, 781.165,-541.911, 99.492
07:45:09.044	4, 526.158,-569.808, -42.248
07:45:09.044	4, 194.013,-535.669, 115.476
07:45:09.044	4, 271.234,-534.490, -72.436
07:45:11.088	4, 208.022,-548.135, 76.734
07:45:11.088	4, 620.522,-526.502, -62.605
07:45:13.152	4, 576.491,-523.811, 73.182
07:45:13.152	4, 318.238,-480.150, -154.302
